x,luma
1.139151E-2,6.789923E1
1.128044E-2,7.468047E1
1.116937E-2,7.956992E1
1.105830E-2,8.319683E1
1.094723E-2,8.707479E1
1.083616E-2,8.952954E1
1.072509E-2,8.931690E1
1.061402E-2,8.727107E1
1.050295E-2,8.500317E1
1.039188E-2,8.371098E1
1.028081E-2,8.531077E1
1.016974E-2,8.643468E1
1.005867E-2,8.696728E1
9.947596E-3,8.846543E1
9.836525E-3,8.986788E1
9.725455E-3,8.918209E1
9.614384E-3,8.638254E1
9.503313E-3,8.273671E1
9.392243E-3,7.968088E1
9.281172E-3,7.685628E1
9.170101E-3,7.327783E1
9.059031E-3,7.083542E1
8.947960E-3,6.996294E1
8.836889E-3,6.908433E1
8.725819E-3,6.620171E1
8.614748E-3,6.247750E1
8.503677E-3,5.417324E1
8.392607E-3,4.880282E1
8.281536E-3,5.177528E1
8.170465E-3,6.105415E1
8.059395E-3,7.234388E1
7.948324E-3,7.980998E1
7.837253E-3,8.326154E1
7.726183E-3,8.527743E1
7.615112E-3,8.769943E1
7.504041E-3,8.570384E1
7.392971E-3,8.050773E1
7.281900E-3,7.840332E1
7.170829E-3,8.085392E1
7.059759E-3,8.486992E1
6.948688E-3,8.656465E1
6.837617E-3,8.556143E1
6.726547E-3,8.439038E1
6.615476E-3,8.207498E1
6.504405E-3,7.739796E1
6.393335E-3,7.191061E1
6.282264E-3,6.754429E1
6.171193E-3,6.555997E1
6.060123E-3,6.566686E1
5.949052E-3,6.646798E1
5.837981E-3,6.745246E1
5.726911E-3,6.826678E1
5.615840E-3,6.826831E1
5.504769E-3,6.622580E1
5.393699E-3,6.312817E1
5.282628E-3,6.197756E1
5.171557E-3,6.437422E1
5.060487E-3,6.871263E1
4.949416E-3,7.397163E1
4.838345E-3,7.748056E1
4.727275E-3,7.933122E1
4.616204E-3,7.968293E1
4.505133E-3,7.752254E1
4.394063E-3,7.333274E1
4.282992E-3,6.948974E1
4.171921E-3,6.754638E1
4.060850E-3,6.920241E1
3.949780E-3,7.215812E1
3.838709E-3,7.250229E1
3.727638E-3,7.140283E1
3.616568E-3,7.056859E1
3.505497E-3,6.968704E1
3.394426E-3,6.512142E1
3.283356E-3,5.711730E1
3.172285E-3,5.358668E1
3.061214E-3,5.709354E1
2.950144E-3,6.314265E1
2.839073E-3,6.901863E1
2.728002E-3,7.235994E1
2.616932E-3,7.287463E1
2.505861E-3,7.189497E1
2.394790E-3,7.104511E1
2.283720E-3,6.616875E1
2.172649E-3,6.157591E1
2.061578E-3,6.322969E1
1.950508E-3,6.597400E1
1.839437E-3,6.917745E1
1.728366E-3,7.166773E1
1.617296E-3,7.226398E1
1.506225E-3,7.155915E1
1.395154E-3,7.078084E1
1.284084E-3,6.737640E1
1.173013E-3,6.151486E1
1.061942E-3,5.958572E1
9.508717E-4,6.290914E1
8.398010E-4,6.749077E1
7.287303E-4,6.970799E1
6.176596E-4,6.966392E1
5.065890E-4,7.061614E1
3.955183E-4,6.875728E1
2.844476E-4,5.811530E1
1.733770E-4,4.960067E1
